Date,Visitor,GV,Home,GH,Unnamed: 5,Att.,LOG,Notes
2014-12-21,Toronto Maple Leafs,0.0,Chicago Blackhawks,4.0,,22131.0,,
2014-12-21,Colorado Avalanche,2.0,Detroit Red Wings,1.0,SO,20027.0,,
2014-12-21,Dallas Stars,6.0,Edmonton Oilers,5.0,SO,16839.0,,
2014-12-21,Carolina Hurricanes,0.0,New York Rangers,1.0,,18006.0,,
2014-12-21,Philadelphia Flyers,4.0,Winnipeg Jets,3.0,OT,15016.0,,
2014-12-22,San Jose Sharks,2.0,Anaheim Ducks,3.0,OT,17405.0,,
2014-12-22,Nashville Predators,5.0,Columbus Blue Jackets,1.0,,14573.0,,
2014-12-22,Pittsburgh Penguins,3.0,Florida Panthers,4.0,SO,15947.0,,
2014-12-22,Calgary Flames,4.0,Los Angeles Kings,3.0,OT,18230.0,,
2014-12-22,Arizona Coyotes,1.0,Vancouver Canucks,7.0,,18794.0,,
2014-12-22,Ottawa Senators,1.0,Washington Capitals,2.0,,18506.0,,
2014-12-23,Nashville Predators,3.0,Boston Bruins,5.0,,17565.0,,
2014-12-23,Winnipeg Jets,5.0,Chicago Blackhawks,1.0,,22095.0,,
2014-12-23,St. Louis Blues,0.0,Colorado Avalanche,5.0,,17634.0,,
2014-12-23,Toronto Maple Leafs,4.0,Dallas Stars,0.0,,18532.0,,
2014-12-23,Buffalo Sabres,3.0,Detroit Red Wings,6.0,,20027.0,,
2014-12-23,Arizona Coyotes,5.0,Edmonton Oilers,1.0,,16839.0,,
2014-12-23,Philadelphia Flyers,5.0,Minnesota Wild,2.0,,19020.0,,
2014-12-23,Carolina Hurricanes,2.0,New Jersey Devils,1.0,SO,16101.0,,
2014-12-23,Montreal Canadiens,3.0,New York Islanders,1.0,,16170.0,,
2014-12-23,Washington Capitals,2.0,New York Rangers,4.0,,18006.0,,
2014-12-23,Pittsburgh Penguins,3.0,Tampa Bay Lightning,4.0,,19204.0,,
2014-12-27,Anaheim Ducks,1.0,Arizona Coyotes,2.0,SO,13656.0,,
2014-12-27,New York Islanders,3.0,Buffalo Sabres,4.0,SO,19070.0,,
2014-12-27,Boston Bruins,2.0,Columbus Blue Jackets,6.0,,16795.0,,
2014-12-27,Edmonton Oilers,1.0,Calgary Flames,4.0,,19289.0,,
2014-12-27,Chicago Blackhawks,5.0,Colorado Avalanche,2.0,,18085.0,,
2014-12-27,San Jose Sharks,1.0,Los Angeles Kings,3.0,,18451.0,,
2014-12-27,Winnipeg Jets,4.0,Minnesota Wild,3.0,OT,19177.0,,
2014-12-27,Philadelphia Flyers,1.0,Nashville Predators,4.0,,17315.0,,
2014-12-27,New Jersey Devils,1.0,New York Rangers,3.0,,18006.0,,
2014-12-27,Detroit Red Wings,3.0,Ottawa Senators,2.0,OT,17194.0,,
2014-12-27,Washington Capitals,3.0,Pittsburgh Penguins,0.0,,18663.0,,
2014-12-27,Dallas Stars,4.0,St. Louis Blues,3.0,,19683.0,,
2014-12-27,Carolina Hurricanes,1.0,Tampa Bay Lightning,2.0,,19204.0,,
2014-12-28,Vancouver Canucks,1.0,Anaheim Ducks,2.0,OT,17374.0,,
2014-12-28,Toronto Maple Leafs,4.0,Florida Panthers,6.0,,17877.0,,
2014-12-29,Philadelphia Flyers,2.0,Arizona Coyotes,4.0,,16521.0,,
2014-12-29,Detroit Red Wings,2.0,Boston Bruins,5.0,,17565.0,,
2014-12-29,Montreal Canadiens,3.0,Carolina Hurricanes,1.0,,17123.0,,
2014-12-29,Los Angeles Kings,1.0,Calgary Flames,2.0,,19289.0,,
2014-12-29,Nashville Predators,4.0,Chicago Blackhawks,5.0,SO,22208.0,,
2014-12-29,New York Rangers,2.0,Dallas Stars,3.0,,18532.0,,
2014-12-29,Pittsburgh Penguins,1.0,New Jersey Devils,3.0,,16592.0,,
2014-12-29,Washington Capitals,3.0,New York Islanders,4.0,OT,16170.0,,
2014-12-29,Buffalo Sabres,2.0,Ottawa Senators,5.0,,18284.0,,
2014-12-29,Colorado Avalanche,0.0,St. Louis Blues,3.0,,19749.0,,
2014-12-29,Toronto Maple Leafs,2.0,Tampa Bay Lightning,3.0,,19204.0,,
2014-12-29,Minnesota Wild,3.0,Winnipeg Jets,2.0,,15016.0,,
2014-12-30,Los Angeles Kings,2.0,Edmonton Oilers,3.0,SO,16839.0,,
2014-12-30,Montreal Canadiens,2.0,Florida Panthers,1.0,SO,19614.0,,
2014-12-30,St. Louis Blues,2.0,Nashville Predators,3.0,,17401.0,,
2014-12-30,Vancouver Canucks,3.0,San Jose Sharks,1.0,,17562.0,,
2014-12-31,San Jose Sharks,3.0,Anaheim Ducks,0.0,,17174.0,,
2014-12-31,Toronto Maple Leafs,4.0,Boston Bruins,3.0,SO,17565.0,,
2014-12-31,Tampa Bay Lightning,5.0,Buffalo Sabres,1.0,,19070.0,,
2014-12-31,Minnesota Wild,1.0,Columbus Blue Jackets,3.0,,18040.0,,
2014-12-31,Edmonton Oilers,3.0,Calgary Flames,4.0,OT,19289.0,,
2014-12-31,Philadelphia Flyers,3.0,Colorado Avalanche,4.0,OT,18007.0,,
2014-12-31,Arizona Coyotes,0.0,Dallas Stars,6.0,,18532.0,,
2014-12-31,New Jersey Devils,1.0,Detroit Red Wings,3.0,,20027.0,,
2014-12-31,New York Rangers,5.0,Florida Panthers,2.0,,15090.0,,
2014-12-31,Carolina Hurricanes,1.0,Pittsburgh Penguins,2.0,,18639.0,,
2014-12-31,New York Islanders,5.0,Winnipeg Jets,2.0,,15016.0,,
2015-01-01,Los Angeles Kings,3.0,Vancouver Canucks,2.0,,18870.0,,
2015-01-01,Chicago Blackhawks,2.0,Washington Capitals,3.0,,42832.0,,NHL Winter Classic
2015-01-02,St. Louis Blues,3.0,Anaheim Ducks,4.0,,17174.0,,
2015-01-02,Florida Panthers,2.0,Buffalo Sabres,0.0,,19070.0,,
2015-01-02,Philadelphia Flyers,1.0,Carolina Hurricanes,2.0,,12682.0,,
2015-01-02,New York Islanders,2.0,Calgary Flames,1.0,,19289.0,,
2015-01-02,Edmonton Oilers,1.0,Colorado Avalanche,2.0,SO,16050.0,,
2015-01-02,Toronto Maple Leafs,1.0,Minnesota Wild,3.0,,19168.0,,
2015-01-02,Montreal Canadiens,4.0,New Jersey Devils,2.0,,16174.0,,
2015-01-02,Tampa Bay Lightning,3.0,Pittsburgh Penguins,6.0,,18655.0,,
2015-01-03,Columbus Blue Jackets,3.0,Arizona Coyotes,6.0,,13159.0,,
2015-01-03,Ottawa Senators,3.0,Boston Bruins,2.0,OT,17565.0,,
2015-01-03,Minnesota Wild,1.0,Dallas Stars,7.0,,18532.0,,
2015-01-03,Nashville Predators,7.0,Los Angeles Kings,6.0,OT,18230.0,,
2015-01-03,Philadelphia Flyers,2.0,New Jersey Devils,5.0,,15066.0,,
2015-01-03,Buffalo Sabres,1.0,New York Rangers,6.0,,18006.0,,
2015-01-03,Montreal Canadiens,4.0,Pittsburgh Penguins,1.0,,18630.0,,
2015-01-03,St. Louis Blues,7.0,San Jose Sharks,2.0,,17562.0,,
2015-01-03,Detroit Red Wings,1.0,Vancouver Canucks,4.0,,18870.0,,
2015-01-03,Toronto Maple Leafs,1.0,Winnipeg Jets,5.0,,15016.0,,
2015-01-04,Nashville Predators,3.0,Anaheim Ducks,4.0,SO,16402.0,,
2015-01-04,Boston Bruins,1.0,Carolina Hurricanes,2.0,SO,17212.0,,
2015-01-04,Dallas Stars,4.0,Chicago Blackhawks,5.0,OT,21884.0,,
2015-01-04,Columbus Blue Jackets,4.0,Colorado Avalanche,3.0,,14780.0,,
2015-01-04,New York Islanders,2.0,Edmonton Oilers,5.0,,16839.0,,
2015-01-04,Tampa Bay Lightning,4.0,Ottawa Senators,2.0,,16949.0,,
2015-01-04,Florida Panthers,3.0,Washington Capitals,4.0,,18506.0,,
2015-01-05,San Jose Sharks,3.0,Winnipeg Jets,2.0,,15016.0,,
2015-01-06,St. Louis Blues,6.0,Arizona Coyotes,0.0,,10876.0,,
2015-01-06,Colorado Avalanche,2.0,Chicago Blackhawks,0.0,,21492.0,,
2015-01-06,Columbus Blue Jackets,4.0,Dallas Stars,2.0,,17123.0,,
2015-01-06,Detroit Red Wings,4.0,Edmonton Oilers,2.0,,16839.0,,
2015-01-06,San Jose Sharks,4.0,Minnesota Wild,3.0,OT,19043.0,,
2015-01-06,Tampa Bay Lightning,4.0,Montreal Canadiens,2.0,,21286.0,,
2015-01-06,Buffalo Sabres,1.0,New Jersey Devils,4.0,,15162.0,,
2015-01-06,Carolina Hurricanes,2.0,Nashville Predators,3.0,,15706.0,,
2015-01-06,Ottawa Senators,1.0,Philadelphia Flyers,2.0,SO,19571.0,,
2015-01-06,New York Islanders,2.0,Vancouver Canucks,3.0,,18562.0,,
2015-01-07,New York Rangers,4.0,Anaheim Ducks,1.0,,17174.0,,
2015-01-07,Detroit Red Wings,3.0,Calgary Flames,2.0,,19154.0,,
2015-01-07,Boston Bruins,3.0,Pittsburgh Penguins,2.0,OT,18650.0,,
2015-01-07,Washington Capitals,6.0,Toronto Maple Leafs,2.0,,19047.0,,
2015-01-08,Winnipeg Jets,1.0,Arizona Coyotes,4.0,,11390.0,,
2015-01-08,New Jersey Devils,0.0,Boston Bruins,3.0,,17565.0,,
2015-01-08,Buffalo Sabres,2.0,Carolina Hurricanes,5.0,,9781.0,,
2015-01-08,Ottawa Senators,2.0,Colorado Avalanche,5.0,,14697.0,,
2015-01-08,New York Rangers,4.0,Los Angeles Kings,3.0,,18230.0,,
2015-01-08,Chicago Blackhawks,4.0,Minnesota Wild,2.0,,19060.0,,
2015-01-08,Dallas Stars,2.0,Nashville Predators,3.0,OT,17113.0,,
2015-01-08,Washington Capitals,2.0,Philadelphia Flyers,3.0,OT,19703.0,,
2015-01-08,San Jose Sharks,2.0,St. Louis Blues,7.0,,19220.0,,
2015-01-08,Florida Panthers,3.0,Vancouver Canucks,1.0,,18799.0,,
2015-01-09,Florida Panthers,6.0,Calgary Flames,5.0,,19289.0,,
2015-01-09,Chicago Blackhawks,2.0,Edmonton Oilers,5.0,,16839.0,,
2015-01-09,New York Islanders,3.0,New Jersey Devils,2.0,OT,16592.0,,
2015-01-09,Buffalo Sabres,1.0,Tampa Bay Lightning,2.0,,19204.0,,
2015-01-09,Columbus Blue Jackets,2.0,Toronto Maple Leafs,5.0,,18965.0,,
2015-01-10,Ottawa Senators,5.0,Arizona Coyotes,1.0,,14933.0,,
2015-01-10,New York Islanders,5.0,Columbus Blue Jackets,2.0,,16589.0,,
2015-01-10,Dallas Stars,3.0,Colorado Avalanche,4.0,,18007.0,,
2015-01-10,Winnipeg Jets,5.0,Los Angeles Kings,4.0,SO,18230.0,,
2015-01-10,Nashville Predators,3.0,Minnesota Wild,1.0,,19052.0,,
2015-01-10,Pittsburgh Penguins,2.0,Montreal Canadiens,1.0,OT,21287.0,,
2015-01-10,Boston Bruins,3.0,Philadelphia Flyers,1.0,,19907.0,,
2015-01-10,New York Rangers,3.0,San Jose Sharks,1.0,,17562.0,,
2015-01-10,Carolina Hurricanes,4.0,St. Louis Blues,5.0,SO,19411.0,,
2015-01-10,Calgary Flames,1.0,Vancouver Canucks,0.0,,18870.0,,
2015-01-10,Detroit Red Wings,1.0,Washington Capitals,3.0,,18506.0,,
2015-01-11,Winnipeg Jets,4.0,Anaheim Ducks,5.0,SO,17356.0,,
2015-01-11,Minnesota Wild,1.0,Chicago Blackhawks,4.0,,21809.0,,
2015-01-11,Florida Panthers,4.0,Edmonton Oilers,2.0,,16839.0,,
2015-01-12,Toronto Maple Leafs,0.0,Los Angeles Kings,2.0,,18230.0,,
2015-01-12,Tampa Bay Lightning,3.0,Philadelphia Flyers,7.0,,19598.0,,
2015-01-12,Colorado Avalanche,1.0,Washington Capitals,2.0,,18506.0,,
2015-01-13,San Jose Sharks,3.0,Arizona Coyotes,2.0,,10631.0,,
2015-01-13,Tampa Bay Lightning,3.0,Boston Bruins,4.0,,17565.0,,
2015-01-13,Detroit Red Wings,3.0,Buffalo Sabres,1.0,,19070.0,,
2015-01-13,Colorado Avalanche,2.0,Carolina Hurricanes,3.0,SO,12965.0,,
2015-01-13,Ottawa Senators,4.0,Dallas Stars,5.0,,16213.0,,
2015-01-13,Vancouver Canucks,1.0,Nashville Predators,5.0,,15726.0,,
2015-01-13,New York Islanders,3.0,New York Rangers,0.0,,18006.0,,
2015-01-13,Minnesota Wild,2.0,Pittsburgh Penguins,7.0,,18642.0,,
2015-01-13,Edmonton Oilers,2.0,St. Louis Blues,4.0,,18279.0,,
2015-01-13,Florida Panthers,2.0,Winnipeg Jets,8.0,,15016.0,,
2015-01-14,Toronto Maple Leafs,0.0,Anaheim Ducks,4.0,,16741.0,,
2015-01-14,Montreal Canadiens,3.0,Columbus Blue Jackets,2.0,,14964.0,,
2015-01-14,New Jersey Devils,5.0,Los Angeles Kings,3.0,,18230.0,,
2015-01-14,Philadelphia Flyers,0.0,Washington Capitals,1.0,,18506.0,,
2015-01-15,Calgary Flames,4.0,Arizona Coyotes,1.0,,12982.0,,
2015-01-15,New York Rangers,0.0,Boston Bruins,3.0,,17565.0,,
2015-01-15,Minnesota Wild,7.0,Buffalo Sabres,0.0,,18963.0,,
2015-01-15,Winnipeg Jets,2.0,Dallas Stars,1.0,,16221.0,,
2015-01-15,Colorado Avalanche,4.0,Florida Panthers,2.0,,9584.0,,
2015-01-15,Montreal Canadiens,1.0,Ottawa Senators,4.0,,19893.0,,
2015-01-15,Vancouver Canucks,4.0,Philadelphia Flyers,0.0,,19571.0,,
2015-01-15,Toronto Maple Leafs,1.0,San Jose Sharks,3.0,,17562.0,,
2015-01-15,Detroit Red Wings,3.0,St. Louis Blues,2.0,OT,18543.0,,
2015-01-15,Edmonton Oilers,2.0,Tampa Bay Lightning,3.0,,18609.0,,
2015-01-16,New Jersey Devils,1.0,Anaheim Ducks,5.0,,17174.0,,
2015-01-16,Vancouver Canucks,3.0,Carolina Hurricanes,0.0,,13093.0,,
2015-01-16,New York Rangers,2.0,Columbus Blue Jackets,1.0,,16104.0,,
2015-01-16,Winnipeg Jets,4.0,Chicago Blackhawks,2.0,,22051.0,,
2015-01-16,Washington Capitals,3.0,Nashville Predators,4.0,,17303.0,,
2015-01-16,Pittsburgh Penguins,3.0,New York Islanders,6.0,,16170.0,,
2015-01-17,Columbus Blue Jackets,3.0,Boston Bruins,1.0,,17565.0,,
2015-01-17,Philadelphia Flyers,4.0,Buffalo Sabres,3.0,,19070.0,,
2015-01-17,Washington Capitals,4.0,Dallas Stars,5.0,,18532.0,,
2015-01-17,Nashville Predators,2.0,Detroit Red Wings,5.0,,20027.0,,
2015-01-17,Edmonton Oilers,3.0,Florida Panthers,2.0,SO,10529.0,,
2015-01-17,Anaheim Ducks,3.0,Los Angeles Kings,2.0,SO,18422.0,,
2015-01-17,Arizona Coyotes,1.0,Minnesota Wild,3.0,,19111.0,,
2015-01-17,New York Islanders,4.0,Montreal Canadiens,6.0,,21287.0,,
2015-01-17,Carolina Hurricanes,3.0,Ottawa Senators,2.0,,17434.0,,
2015-01-17,Calgary Flames,4.0,San Jose Sharks,3.0,OT,17562.0,,
2015-01-17,Toronto Maple Leafs,0.0,St. Louis Blues,3.0,,19626.0,,
2015-01-17,Colorado Avalanche,2.0,Tampa Bay Lightning,3.0,SO,19204.0,,
2015-01-18,Dallas Stars,6.0,Chicago Blackhawks,3.0,,22135.0,,
2015-01-18,Buffalo Sabres,4.0,Detroit Red Wings,6.0,,20027.0,,
2015-01-18,New York Rangers,5.0,Pittsburgh Penguins,2.0,,18668.0,,
2015-01-18,Arizona Coyotes,3.0,Winnipeg Jets,4.0,SO,15016.0,,
2015-01-19,Vancouver Canucks,2.0,Florida Panthers,1.0,,9373.0,,
2015-01-19,Calgary Flames,2.0,Los Angeles Kings,1.0,OT,18230.0,,
2015-01-19,Columbus Blue Jackets,3.0,Minnesota Wild,1.0,,19064.0,,
2015-01-19,Philadelphia Flyers,4.0,New York Islanders,7.0,,16170.0,,
2015-01-19,New Jersey Devils,5.0,San Jose Sharks,2.0,,17562.0,,
2015-01-19,Colorado Avalanche,1.0,St. Louis Blues,3.0,,19187.0,,
2015-01-19,Carolina Hurricanes,4.0,Toronto Maple Leafs,1.0,,18979.0,,
2015-01-20,Arizona Coyotes,1.0,Chicago Blackhawks,6.0,,21427.0,,
2015-01-20,Boston Bruins,3.0,Dallas Stars,1.0,,17432.0,,
2015-01-20,Minnesota Wild,4.0,Detroit Red Wings,5.0,SO,20027.0,,
2015-01-20,Nashville Predators,1.0,Montreal Canadiens,2.0,OT,21287.0,,
2015-01-20,Ottawa Senators,2.0,New York Rangers,3.0,OT,18006.0,,
2015-01-20,Pittsburgh Penguins,2.0,Philadelphia Flyers,3.0,OT,19982.0,,
2015-01-20,Vancouver Canucks,1.0,Tampa Bay Lightning,4.0,,18517.0,,
2015-01-20,Edmonton Oilers,5.0,Washington Capitals,4.0,SO,18506.0,,
2015-01-21,Calgary Flames,3.0,Anaheim Ducks,6.0,,16828.0,,
2015-01-21,Boston Bruins,2.0,Colorado Avalanche,3.0,SO,16832.0,,
2015-01-21,Toronto Maple Leafs,3.0,Ottawa Senators,4.0,,18894.0,,
2015-01-21,Chicago Blackhawks,3.0,Pittsburgh Penguins,2.0,SO,18655.0,,
2015-01-21,Los Angeles Kings,2.0,San Jose Sharks,4.0,,17562.0,,
2015-01-21,Columbus Blue Jackets,0.0,Winnipeg Jets,4.0,,15016.0,,
2015-01-27,Tampa Bay Lightning,2.0,Carolina Hurricanes,4.0,,12508.0,,
2015-01-27,Washington Capitals,3.0,Columbus Blue Jackets,4.0,,16514.0,,
2015-01-27,Buffalo Sabres,1.0,Calgary Flames,4.0,,18563.0,,
2015-01-27,Minnesota Wild,2.0,Edmonton Oilers,1.0,,16839.0,,
2015-01-27,Detroit Red Wings,5.0,Florida Panthers,4.0,,12190.0,,
2015-01-27,Dallas Stars,2.0,Montreal Canadiens,3.0,,21286.0,,
2015-01-27,Colorado Avalanche,3.0,Nashville Predators,4.0,OT,15566.0,,
2015-01-27,New York Rangers,1.0,New York Islanders,4.0,,16170.0,,
2015-01-27,Arizona Coyotes,3.0,Philadelphia Flyers,4.0,SO,19581.0,,
2015-01-27,Winnipeg Jets,3.0,Pittsburgh Penguins,5.0,,18627.0,,
2015-01-27,Anaheim Ducks,4.0,Vancouver Canucks,0.0,,18813.0,,
2015-01-28,Chicago Blackhawks,3.0,Los Angeles Kings,4.0,,18525.0,,
2015-01-28,Toronto Maple Leafs,1.0,New Jersey Devils,2.0,SO,15882.0,,
2015-01-28,Pittsburgh Penguins,0.0,Washington Capitals,4.0,,18506.0,,
2015-01-29,Minnesota Wild,1.0,Calgary Flames,0.0,,19289.0,,
2015-01-29,Buffalo Sabres,2.0,Edmonton Oilers,3.0,,16839.0,,
2015-01-29,Columbus Blue Jackets,2.0,Florida Panthers,3.0,,7917.0,,
2015-01-29,Boston Bruins,5.0,New York Islanders,2.0,,16170.0,,
2015-01-29,Montreal Canadiens,1.0,New York Rangers,0.0,,18006.0,,
2015-01-29,Dallas Stars,6.0,Ottawa Senators,3.0,,18752.0,,
2015-01-29,Winnipeg Jets,2.0,Philadelphia Flyers,5.0,,19673.0,,
2015-01-29,Anaheim Ducks,3.0,San Jose Sharks,6.0,,17562.0,,
2015-01-29,Nashville Predators,4.0,St. Louis Blues,5.0,SO,19477.0,,
2015-01-29,Detroit Red Wings,1.0,Tampa Bay Lightning,5.0,,19204.0,,
2015-01-29,Arizona Coyotes,3.0,Toronto Maple Leafs,1.0,,18837.0,,
2015-01-30,Chicago Blackhawks,4.0,Anaheim Ducks,1.0,,17497.0,,
2015-01-30,St. Louis Blues,3.0,Carolina Hurricanes,2.0,SO,13287.0,,
2015-01-30,Nashville Predators,0.0,Colorado Avalanche,3.0,,18064.0,,
2015-01-30,Pittsburgh Penguins,2.0,New Jersey Devils,1.0,OT,16592.0,,
2015-01-30,Buffalo Sabres,2.0,Vancouver Canucks,5.0,,18570.0,,
2015-01-31,Los Angeles Kings,1.0,Boston Bruins,3.0,,17565.0,,
2015-01-31,Edmonton Oilers,2.0,Calgary Flames,4.0,,19289.0,,
2015-01-31,New York Islanders,1.0,Detroit Red Wings,4.0,,20027.0,,
2015-01-31,Washington Capitals,0.0,Montreal Canadiens,1.0,OT,21286.0,,
2015-01-31,Florida Panthers,1.0,New Jersey Devils,3.0,,16278.0,,
2015-01-31,Carolina Hurricanes,1.0,New York Rangers,4.0,,18006.0,,
2015-01-31,Arizona Coyotes,2.0,Ottawa Senators,7.0,,18489.0,,
2015-01-31,Toronto Maple Leafs,0.0,Philadelphia Flyers,1.0,,19872.0,,
2015-01-31,Chicago Blackhawks,0.0,San Jose Sharks,2.0,,17562.0,,
2015-01-31,Columbus Blue Jackets,1.0,Tampa Bay Lightning,3.0,,18477.0,,
2015-01-31,Dallas Stars,5.0,Winnipeg Jets,2.0,,15016.0,,
2015-02-01,Arizona Coyotes,3.0,Montreal Canadiens,2.0,,21286.0,,
2015-02-01,Nashville Predators,4.0,Pittsburgh Penguins,0.0,,18535.0,,
2015-02-01,Minnesota Wild,4.0,Vancouver Canucks,2.0,,18438.0,,
2015-02-01,St. Louis Blues,4.0,Washington Capitals,3.0,,18506.0,,
2015-02-02,Winnipeg Jets,2.0,Calgary Flames,5.0,,18824.0,,
2015-02-02,Florida Panthers,3.0,New York Rangers,6.0,,18006.0,,
2015-02-02,Edmonton Oilers,5.0,San Jose Sharks,4.0,SO,17376.0,,
2015-02-03,Carolina Hurricanes,4.0,Anaheim Ducks,5.0,OT,16274.0,,
2015-02-03,Arizona Coyotes,4.0,Columbus Blue Jackets,1.0,,14108.0,,
2015-02-03,Colorado Avalanche,3.0,Dallas Stars,2.0,SO,16521.0,,
2015-02-03,Chicago Blackhawks,0.0,Minnesota Wild,3.0,,19104.0,,
2015-02-03,Buffalo Sabres,3.0,Montreal Canadiens,2.0,,21286.0,,
2015-02-03,Ottawa Senators,1.0,New Jersey Devils,2.0,,11461.0,,
2015-02-03,Toronto Maple Leafs,3.0,Nashville Predators,4.0,,15667.0,,
2015-02-03,Florida Panthers,4.0,New York Islanders,2.0,,14704.0,,
2015-02-03,Tampa Bay Lightning,1.0,St. Louis Blues,2.0,OT,17223.0,,
2015-02-03,Winnipeg Jets,2.0,Vancouver Canucks,3.0,OT,18509.0,,
2015-02-03,Los Angeles Kings,0.0,Washington Capitals,4.0,,18506.0,,
2015-02-04,San Jose Sharks,1.0,Calgary Flames,3.0,,18781.0,,
2015-02-04,Pittsburgh Penguins,2.0,Edmonton Oilers,0.0,,16839.0,,
2015-02-04,Boston Bruins,2.0,New York Rangers,3.0,,18006.0,,
2015-02-05,Carolina Hurricanes,2.0,Arizona Coyotes,1.0,SO,12649.0,,
2015-02-05,St. Louis Blues,3.0,Buffalo Sabres,0.0,,18912.0,,
2015-02-05,Detroit Red Wings,3.0,Colorado Avalanche,0.0,,18087.0,,
2015-02-05,Tampa Bay Lightning,5.0,Dallas Stars,3.0,,16010.0,,
2015-02-05,Los Angeles Kings,2.0,Florida Panthers,3.0,,9624.0,,
2015-02-05,Anaheim Ducks,5.0,Nashville Predators,2.0,,17113.0,,
2015-02-05,Washington Capitals,2.0,Ottawa Senators,1.0,,16543.0,,
2015-02-05,New York Islanders,3.0,Philadelphia Flyers,2.0,SO,19042.0,,
2015-02-05,San Jose Sharks,5.0,Vancouver Canucks,1.0,,18508.0,,
2015-02-06,St. Louis Blues,1.0,Columbus Blue Jackets,7.0,,16321.0,,
2015-02-06,Pittsburgh Penguins,4.0,Calgary Flames,0.0,,19289.0,,
2015-02-06,Toronto Maple Leafs,1.0,New Jersey Devils,4.0,,15594.0,,
2015-02-06,Chicago Blackhawks,2.0,Winnipeg Jets,1.0,OT,15016.0,,
2015-02-06,Anaheim Ducks,2.0,Washington Capitals,3.0,SO,18506.0,,
2015-02-07,Detroit Red Wings,3.0,Arizona Coyotes,1.0,,17125.0,,
2015-02-07,New York Islanders,1.0,Boston Bruins,2.0,,17565.0,,
2015-02-07,Dallas Stars,2.0,Buffalo Sabres,3.0,,18426.0,,
2015-02-07,Colorado Avalanche,0.0,Minnesota Wild,1.0,,19244.0,,
2015-02-07,New Jersey Devils,2.0,Montreal Canadiens,6.0,,21287.0,,
2015-02-07,New York Rangers,2.0,Nashville Predators,3.0,,17329.0,,
2015-02-07,Columbus Blue Jackets,4.0,Ottawa Senators,1.0,,16891.0,,
2015-02-07,Carolina Hurricanes,5.0,San Jose Sharks,4.0,,17139.0,,
2015-02-07,Los Angeles Kings,4.0,Tampa Bay Lightning,2.0,,19204.0,,
2015-02-07,Edmonton Oilers,1.0,Toronto Maple Leafs,5.0,,19248.0,,
2015-02-07,Pittsburgh Penguins,0.0,Vancouver Canucks,5.0,,18870.0,,
2015-02-08,Montreal Canadiens,3.0,Boston Bruins,1.0,,17565.0,,
2015-02-08,New York Islanders,3.0,Buffalo Sabres,2.0,,18900.0,,
2015-02-08,Nashville Predators,3.0,Florida Panthers,2.0,SO,10844.0,,
2015-02-08,Dallas Stars,3.0,New York Rangers,2.0,OT,18006.0,,
2015-02-08,Chicago Blackhawks,4.0,St. Louis Blues,2.0,,19657.0,,
2015-02-08,Anaheim Ducks,3.0,Tampa Bay Lightning,5.0,,19204.0,,
2015-02-08,Colorado Avalanche,3.0,Winnipeg Jets,5.0,,15016.0,,
2015-02-08,Philadelphia Flyers,3.0,Washington Capitals,1.0,,18506.0,,
2015-02-09,Los Angeles Kings,4.0,Columbus Blue Jackets,3.0,,14703.0,,
2015-02-09,Arizona Coyotes,3.0,Chicago Blackhawks,2.0,SO,21337.0,,
2015-02-09,Vancouver Canucks,3.0,Minnesota Wild,5.0,,18804.0,,
2015-02-09,Edmonton Oilers,2.0,New Jersey Devils,1.0,,11519.0,,
2015-02-09,Calgary Flames,4.0,San Jose Sharks,1.0,,17010.0,,
2015-02-10,Dallas Stars,5.0,Boston Bruins,3.0,,17565.0,,
2015-02-10,Ottawa Senators,2.0,Buffalo Sabres,1.0,,19070.0,,
2015-02-10,Anaheim Ducks,2.0,Florida Panthers,6.0,,8576.0,,
2015-02-10,Philadelphia Flyers,1.0,Montreal Canadiens,2.0,OT,21287.0,,
2015-02-10,Tampa Bay Lightning,2.0,Nashville Predators,3.0,OT,16362.0,,
2015-02-10,Edmonton Oilers,2.0,New York Islanders,3.0,,15608.0,,
2015-02-10,Arizona Coyotes,1.0,St. Louis Blues,2.0,,17312.0,,
2015-02-10,New York Rangers,5.0,Toronto Maple Leafs,4.0,,18946.0,,
2015-02-10,Minnesota Wild,1.0,Winnipeg Jets,2.0,OT,15016.0,,
2015-02-11,Vancouver Canucks,5.0,Chicago Blackhawks,4.0,OT,21346.0,,
2015-02-11,Detroit Red Wings,1.0,Pittsburgh Penguins,4.0,,18580.0,,
2015-02-11,Washington Capitals,5.0,San Jose Sharks,4.0,OT,16956.0,,
2015-02-12,Anaheim Ducks,2.0,Carolina Hurricanes,1.0,,11991.0,,
2015-02-12,New York Rangers,6.0,Colorado Avalanche,3.0,,17378.0,,
2015-02-12,Calgary Flames,3.0,Los Angeles Kings,5.0,,18230.0,,
2015-02-12,Florida Panthers,1.0,Minnesota Wild,2.0,,19055.0,,
2015-02-12,Edmonton Oilers,4.0,Montreal Canadiens,3.0,OT,21286.0,,
2015-02-12,Winnipeg Jets,1.0,Nashville Predators,3.0,,16135.0,,
2015-02-12,Toronto Maple Leafs,2.0,New York Islanders,3.0,,15388.0,,
2015-02-12,Pittsburgh Penguins,5.0,Ottawa Senators,4.0,SO,18826.0,,
2015-02-12,St. Louis Blues,6.0,Tampa Bay Lightning,3.0,,18926.0,,
2015-02-13,San Jose Sharks,4.0,Arizona Coyotes,2.0,,16713.0,,
